,id,name,date,text,location
374,1153683004646146048,kerberos007,Tue Jul 23 15:07:17 +0000 2019,"@wh3atth1nz Exactly, 👌
 
Yes. Stagflation is on the table. 

1. $Gold / $USOil Ratio is the leading indicator for this.
2. $Gold / $Copper ratio in the confirming indicator.

Watching these closely with the yield curve inversion.","Florida, USA"
375,1153682903009615872,TheArmenianDad,Tue Jul 23 15:06:53 +0000 2019,"The dollar $DXY has broken out of the month long cup &amp; handle base in my chart. For patterns like this I find ""measured move"" targets work and if so this should see 98.50 Common thinking is this is a headwind for $GOLD but important to trade each chart individually &amp; separately https://t.co/4JPbG6mS9U","California, USA"
376,1153682255577001984,chessNwine,Tue Jul 23 15:04:18 +0000 2019,NEW POST: Those Should Be Tears of Joy https://t.co/Bq1IyGM7ni  $GDX $GLD $KL $NUGT $UUP,MarketChess.com
377,1153681581552427008,davidmoadel,Tue Jul 23 15:01:38 +0000 2019,4 CBD Stocks for the Rest of 2019 https://t.co/Czv66V6vXy $CRON $CGC $WEED $TLRY $APHA $ACB $HEMP $MJNA #stockmarket #stocks #investing #cannabis #cbd #marijuana #potstocks #marijuanastocks #cannabisstocks $SPY $QQQ $DIA $IWM $DJIA $GLD $AAPL $AMZN $TSLA $TWTR $NFLX $MU $NIO $SLV,USA
378,1153681441873641472,TickwatcherMF,Tue Jul 23 15:01:04 +0000 2019,"Top #money flow today. Free stocks app https://t.co/B6pljuv3p6
$AAPL, $BABA, $IEF, $SPY, $PHM, $AMZN, $QQQ, $HYG, $FB, $LEN, $GLD, $NVDA, $JNJ, $EFA, $PG, $APH, $KO, $IWM, $T, $IJH https://t.co/3BhACRUhg3","California, USA"
379,1153681295572185088,nextbigtrade,Tue Jul 23 15:00:29 +0000 2019,$UUP $GLD The relationship between gold and the U.S. dollar is not always an inverse relationship.  It can go long stretches of time with a positive correlation. https://t.co/fKUSZ1rfXb,
380,1153681186197245952,WingTrades,Tue Jul 23 15:00:03 +0000 2019,"Here is a #snapshot of the #market!

#join https://t.co/d6QHPbclTZ for #live #analysis, discussion, and market #news!

#TeamWingtrades #success #WST #economics #economy #politics #money #invest $USO $OIL $SPX $DJI $GOLD $WTI $HAS $SHW $SWK $KO $AVY $PHM $ZION $WHR $LW $ANET https://t.co/bQlDJWqdkl",
381,1153680873817907200,afchayden22,Tue Jul 23 14:58:49 +0000 2019,"$GOLD 4h
That sure looks like a double backtest as of now. https://t.co/g3nua0w6AW",Singapore
382,1153680717471084544,BoB2Trader,Tue Jul 23 14:58:12 +0000 2019,"#Bitcoin Drawing More Interest From #Traders, #TDAmeritrade CEO Says https://t.co/ytiTd533cW $usdu $uup $cyb $yinn $yang $cn $chn $fxch $cny $spy $spx $dia $djia $qqq $ixic $tlt $ief $tyx $shv $btc $xbt $gbtc $gdx $gld $bar $nugt $dbc $brk $fxi $vcit $jnk $ETFC $SCHW $SQ $FB","Irvine, CA"
383,1153680156160122880,Marek_Q,Tue Jul 23 14:55:58 +0000 2019,"Over the past year, $UUP is up 6.71% and $GLD is up 15.35%. Both are in uptrends and higher on the 3 and 6 month timeframes. Lesson: Focus on the instrument you are trading, not its relationship to another instrument. UUP sports a bull flag breakout. GLD has a pennant breakout. https://t.co/q9J2iXRmQa",
384,1153680134119088128,SethCL,Tue Jul 23 14:55:52 +0000 2019,"$SPX $SPY $ES_F $DJIA $TLT $AAPL $FB $TWTR $KO $GOOGL $GLD $VIX $UVXY $QQQ $IVV $BTC $SMH $PYPL $SBUX $MCD $BA $MCD $TGT $XLY #Recession risk on the rise, should you be worried? https://t.co/cZwb44hmcD https://t.co/1i7KTEmqvi","Ocala, FL"
385,1153680060513079296,AlphaXman2018,Tue Jul 23 14:55:35 +0000 2019,"#GOLD can’t find any more upside here but its ability to avoid downside is amazing.

$DXY is less than 1% away from a new 52 week high, $SPX at all time highs, $TNX is rallying, and a Fed rate cut is fully priced into the markets.

Eventually the commodity has to give. $GLD $GDX",Hong Kong
386,1153680027332030465,zlin66,Tue Jul 23 14:55:27 +0000 2019,"Over the past year, $UUP is up 6.71% and $GLD is up 15.35%. Both are in uptrends and higher on the 3 and 6 month timeframes. Lesson: Focus on the instrument you are trading, not its relationship to another instrument. UUP sports a bull flag breakout. GLD has a pennant breakout. https://t.co/q9J2iXRmQa",
387,1153679382604582913,OfficialMining,Tue Jul 23 14:52:53 +0000 2019,"Wait till Silver runs like Palladium and Rhodium $10, 20 a day. Watch for it. No doubt it will happen in our life times imo. $SLV $TVIX $SPY $QQQ $DIA $VXX $XIV $TVIX $UVXY $SVXY $SH $IWM $TZA $SSO $TNA $VOO $SDS $IVV $SPXU  $DGL $DGLD $DGP $DGZ $DZZ $GEUR $GHE $GHS $GLD  $GLDI https://t.co/ObhWRgZvi9","Denver, CO"
388,1153679319920775173,davidmoadel,Tue Jul 23 14:52:38 +0000 2019,"$KO This one worked out nicely: 3 Reasons to Hold Coca-Cola Through #Earnings -- my article for 
@InvestorPlace https://t.co/PtjnJsJhRK $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX",USA
389,1153678858241171463,DAJAME,Tue Jul 23 14:50:48 +0000 2019,"{Big Picture} This is a long term gold stocks to gold ratio chart. The downtrend line from 2011 has been broken to the upside. Using a baseball analogy, we are barely out of the first inning of this new $GLD and $SLV stock bull market. Chart from ""ThirdEyeOpenTrades"". $GDX #gold https://t.co/IrT9XnqXni",
390,1153678681405087751,Iangroome,Tue Jul 23 14:50:06 +0000 2019,"The dollar $DXY has broken out of the month long cup &amp; handle base in my chart. For patterns like this I find ""measured move"" targets work and if so this should see 98.50 Common thinking is this is a headwind for $GOLD but important to trade each chart individually &amp; separately https://t.co/4JPbG6mS9U",Currently Dubai
391,1153678154411773953,ElCryptoChief,Tue Jul 23 14:48:00 +0000 2019,"Gold | $GOLD | $XAU $USD

GOLD

Long or short it on WCX: https://t.co/2kfJ8dots9 https://t.co/OUD2HOLKQT","Madrid, Spain"
392,1153677867324256257,davidmoadel,Tue Jul 23 14:46:52 +0000 2019,"Market bull Tony Dwyer sees an unsettling pullback forming, but he urges investors to buy it https://t.co/jp1M9MxQgU $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX",USA
393,1153677593251651584,davidmoadel,Tue Jul 23 14:45:47 +0000 2019,$UTX Stocks rise after strong earnings from Coca-Cola and United Technologies https://t.co/CFn26qywTA $KO $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX,USA
394,1153677267823812608,canuck2usa,Tue Jul 23 14:44:29 +0000 2019,"Over the past year, $UUP is up 6.71% and $GLD is up 15.35%. Both are in uptrends and higher on the 3 and 6 month timeframes. Lesson: Focus on the instrument you are trading, not its relationship to another instrument. UUP sports a bull flag breakout. GLD has a pennant breakout. https://t.co/q9J2iXRmQa",United States
395,1153677172420337669,davidmoadel,Tue Jul 23 14:44:06 +0000 2019,"$TLT Since 1990, the stock market does this every time in trading week before #Fed starts cutting rates https://t.co/V5kAZDnWLU $SLV $GLD $QQQ $DJIA $DIA $SPY #stockmarket #commodities #investing #finance #stocks #gold #silver $FB $TWTR $AAPL $AMZN $TSLA $INTC $AMD $NFLX",USA
396,1153676258963873792,01_miker,Tue Jul 23 14:40:29 +0000 2019,"$GLD daily. 
Pennant is in work and pushes the #gold prices higher. https://t.co/rW6a6rH2dv","Москва, Россия"
397,1153676246754050050,Guv999,Tue Jul 23 14:40:26 +0000 2019,"$GOLD 4h
That sure looks like a double backtest as of now. https://t.co/g3nua0w6AW",India 
398,1153676159604940801,DanRusso_CMT,Tue Jul 23 14:40:05 +0000 2019,"NEW Article: ""Stock Market Today: Semiconductors Continue To Lead"" - https://t.co/aOwpCeJBXh  by @DanRusso_CMT  $SPY $QQQ $SMH $IWM $XLF $XLE $GLD $VIX","New York, NY"
399,1153676037131317249,waljebali,Tue Jul 23 14:39:36 +0000 2019,"The end is near....$VXX $VIX $SPX $TLT $GLD....NO #SHITCOIN
@jsblokland https://t.co/PlOJYG1emI",Saudi Arabia 
400,1153675506899914753,Simple_Trends,Tue Jul 23 14:37:29 +0000 2019,"𝗚𝘂𝗿𝘂𝗛𝗮𝘃𝗲𝗻 𝗡𝗲𝘄𝘀𝗹𝗲𝘁𝘁𝗲𝗿 #𝟭𝟵 🗞

Columnists: @HolbrookHldgs, @Northst18363337, @crushthemarket, @KobesyTrades &amp; @Simple_Trends 

Covering: $TLT $TNX $TIP $GC_F $GLD $SI_F $SLV $CPC $ES $SPX $SPY #Fed #FOMC #Powell 

https://t.co/WIJuGxq5To",GuruHaven
401,1153675436884451334,VegasTours,Tue Jul 23 14:37:13 +0000 2019,"Precious Metals Real Time Price / Per 1 ounce Each.

$Silver 16.48 +0.14
Platinum 854+8
Palladium 1502 -9
Rhodium 3240 -20
$Gold 1428 +3

$FENY $USL $IYE $DUG $FIF $BTX.X  $LTX.X   $ETH.X  $GELYY $TSLA $TM $HMC $GM  $SPY $SLV $GSS $BYDDF  $SPY $QQQ  $AMZN $NVDA  $GLD  $SLV $GDXJ https://t.co/irXJsUobOo","Las Vegas, NV"
402,1153675387127439363,Sufiy,Tue Jul 23 14:37:01 +0000 2019,"#Gold In The Alaskan Elephant Country: The Northern Miner - Top-10, Canada-based Precious Metals Developers. https://t.co/AOzLuwpE2T

$TNR.v #TNRGold #ShotgunGold #DonlinGold #NovaGold #BarrickGold $ABX $NG $LUG.to $MAG $SA $OR $SILV $SBB.to $GDX $GDXJ $GLD $SLV https://t.co/bDWgOgq7lf",Global.
403,1153675285335695360,StartBitcoinOK,Tue Jul 23 14:36:36 +0000 2019,"Blackham Resources produces 65,406 ounces in FY19 and does $10 million cash deal #Bitcoin #Btc #Cryptocurrency #finance #forex #markets #fx $BTC $Gold ➡️ https://t.co/7mducLqzoh",
404,1153675283720884225,StartBitcoinOK,Tue Jul 23 14:36:36 +0000 2019,Bulls Bears and Brokers: DJ Carmichael’s Davide Bosio on gold and latest market deals #Bitcoin #Btc #Cryptocurrency #finance #forex #markets #fx $BTC $Gold ➡️ https://t.co/gMkdHygJfg,
405,1153675175508004869,01_miker,Tue Jul 23 14:36:10 +0000 2019,"$GLD $GDX
#Gold is continuing to move up to 1550-1580.

Attention to #DXY #VIX #SPY https://t.co/B4p95IfbVu","Москва, Россия"
406,1153674889884250113,TKlev,Tue Jul 23 14:35:02 +0000 2019,@RampCapitalLLC $BTC + $GLD,
407,1153674867922886657,VegasTours,Tue Jul 23 14:34:57 +0000 2019,"Precious Metals Real Time Price / Per 1 ounce Each.

Silver 16.48 +0.14
Platinum854+8
Palladium 1502 -9
Rhodium3240 -20
Gold 1428 +3

$FENY $USL $IYE $DUG $FIF $BTX.X  $LTX.X   $ETH.X  $GELYY $TSLA $TM $HMC $GM $F $KNDI $SOLO $BYDDF  $GEVO $WKHS $AMZN $NVDA  $GLD  $SLV $GDXJ https://t.co/aYRmAzjTEQ","Las Vegas, NV"
408,1153674397590462465,DriTZz_Faded,Tue Jul 23 14:33:05 +0000 2019,"$NUGT dollar up, yield up + negative divergence $GC $GLD last couple of days. I like it for a short here. Below 35.80s and we should have a decent flush","New York, NY"
409,1153674395593973762,marcesku1,Tue Jul 23 14:33:04 +0000 2019,"Closing chart: $gold stands at $1426.90. $10/15 of s/t cooling appears a high threat, but again... I have to see any cooling waves as such. M/t bullish, psy'1500, with secondary of 1650/1750 zone.  If the ECB cut rates Thurs', $gold and the related miners (in theory) would soar. https://t.co/e9PFxyf8wz",Feudo de Peronia
410,1153674244200566785,PortfolioBuzz,Tue Jul 23 14:32:28 +0000 2019,"Blood, tears &amp; gold..Leave only gold in this combo. Track news for Top Commodities $GLD $OIL $SLV https://t.co/Rwx5jIkNWX https://t.co/Up5YX8UAZm",London
411,1153673990713630720,argentofisico,Tue Jul 23 14:31:28 +0000 2019,Updated {Big Picture} Gold chart from Stewart Thomson that i posted in Oct 2018 and will leave pinned until targets are reached sometime in the 2020's. You can see the fractal nature of markets pop of this chart. $GLD $GDX $GDXJ $KL $GOLD $SLV $SIL $NUGT #XAUUSD #gold #silver https://t.co/qD5rL4h3Yj,in giro
412,1153673744612843521,BullFan2016,Tue Jul 23 14:30:29 +0000 2019,"$CASA should be on your watch list if you are a #juniormining investor - this #stock is getting some attention from speculators https://t.co/smQ2ZYDvV3 $GLD, $SLV, #mining, #TSX, #TSXv, #CSE, #gold, #silver",Wall Street
413,1153673543298818048,AnilSedef,Tue Jul 23 14:29:41 +0000 2019,"The dollar $DXY has broken out of the month long cup &amp; handle base in my chart. For patterns like this I find ""measured move"" targets work and if so this should see 98.50 Common thinking is this is a headwind for $GOLD but important to trade each chart individually &amp; separately https://t.co/4JPbG6mS9U","Milano, Lombardia"
414,1153673348490113024,SwingTradeBot,Tue Jul 23 14:28:55 +0000 2019,Outside Day today: $CIBR $KDP $IHI $XYL $GLD $SPSC $LBC $IGV $USMV $UGLD $HRC $MESO $DFFN ... https://t.co/Ya1wmaeD73,
415,1153672935099551745,TweetsMillenia,Tue Jul 23 14:27:16 +0000 2019,"So much certainty Fed is going to save the party. 
What-if “this time is different”
Adding positions $VIX $VXX $UVXY
Adding Gold and Silver on dips
$GLD $SLV https://t.co/8tFbmUTGFm","San Jose, Costa Rica"
416,1153672840287313920,GNSensay,Tue Jul 23 14:26:53 +0000 2019,"The dollar $DXY has broken out of the month long cup &amp; handle base in my chart. For patterns like this I find ""measured move"" targets work and if so this should see 98.50 Common thinking is this is a headwind for $GOLD but important to trade each chart individually &amp; separately https://t.co/4JPbG6mS9U",Everywhere
417,1153672394214477824,LandsharkCap,Tue Jul 23 14:25:07 +0000 2019,No major moves for me today. Sold some call spreads in $GLD for the rest of the week. Market vol. still too low to do much.,
418,1153672173199994880,BoyPlunger5,Tue Jul 23 14:24:14 +0000 2019,@HiddenPivots And soon will break 98.50. Ironically $USD is strong same reason $Gold is strong. All other currencies are worse.,
419,1153671649310531584,MC_OptionTrades,Tue Jul 23 14:22:10 +0000 2019,Elevated Implied Volatility $RLGY $GOLD $JCP #optionstrading https://t.co/Qy2lXX2Ga5,United States
420,1153671394934304768,Vitrix010101,Tue Jul 23 14:21:09 +0000 2019,"Stocks and government bonds aren’t the only assets buoyed by expected central bank stimulus. The Swiss franc, gold and emerging markets are rising as well: #CentralBanks #MonetaryPolicy $GLD $CHF $EEM https://t.co/w4k2z9qJ6e",
421,1153671199362375682,MadMraket,Tue Jul 23 14:20:22 +0000 2019,"$JNUG  Bull flag b/o  
 
$GDX $GLD $UGLD $SPY",
422,1153671091140927489,seeitmarket,Tue Jul 23 14:19:56 +0000 2019,"NEW Article: ""Stock Market Today: Semiconductors Continue To Lead"" - https://t.co/aOwpCeJBXh  by @DanRusso_CMT  $SPY $QQQ $SMH $IWM $XLF $XLE $GLD $VIX",
423,1153670761397141504,jfhksar88,Tue Jul 23 14:18:38 +0000 2019,"@AdamMancini4 Oddly, $GOLD seems to not terribly mind $DXY today. Not sure what to make of it...",Hong Kong
424,1153670436435222529,Sufiy,Tue Jul 23 14:17:20 +0000 2019,Updated {Big Picture} Gold chart from Stewart Thomson that i posted in Oct 2018 and will leave pinned until targets are reached sometime in the 2020's. You can see the fractal nature of markets pop of this chart. $GLD $GDX $GDXJ $KL $GOLD $SLV $SIL $NUGT #XAUUSD #gold #silver https://t.co/qD5rL4h3Yj,Global.
425,1153670427694309377,AdamMancini4,Tue Jul 23 14:17:18 +0000 2019,"The dollar $DXY has broken out of the month long cup &amp; handle base in my chart. For patterns like this I find ""measured move"" targets work and if so this should see 98.50 Common thinking is this is a headwind for $GOLD but important to trade each chart individually &amp; separately https://t.co/4JPbG6mS9U",Canada
426,1153670141311356930,marcesku1,Tue Jul 23 14:16:10 +0000 2019,"$GOLD 4h
That sure looks like a double backtest as of now. https://t.co/g3nua0w6AW",Feudo de Peronia
427,1153669957156139008,jfhksar88,Tue Jul 23 14:15:26 +0000 2019,"So then, $GOLD did find support at the H&amp;S neckline 1414 right on the button I'd singled out as ""of interest"", to invalidate the pattern. When H&amp;S patterns are defeated, I am told price ramps a fair bit. We'll see. So far, that seems to be the case. https://t.co/c2cVUlsdYU",Hong Kong
428,1153669833608839168,Sufiy,Tue Jul 23 14:14:57 +0000 2019,"BAANG: Barrick, AngloGold, Agnico Eagle Mines, franco Nevada, Gold Fileds $gold $au $aem $fnv $gfi https://t.co/1TJuGoFrgc",Global.
429,1153669493303984129,TrendXTrader,Tue Jul 23 14:13:36 +0000 2019,$XME This has been a no-brainer with $gld $slv and $gdx doing so well. Still holding those 28.5s from last wk.,
430,1153669240584454145,MrSmallCap,Tue Jul 23 14:12:35 +0000 2019,$GLD starting to make a move back up as $SPY/ $QQQ drop https://t.co/Oqa9wAUpHQ,"Miami, FL"
431,1153668653298024450,KobesyTrades,Tue Jul 23 14:10:15 +0000 2019,"Insights to the Fed, $GLD and more...hot off the press! https://t.co/O7MRFZE0ry",San Francisco
432,1153668517226602496,latticeworkwlth,Tue Jul 23 14:09:43 +0000 2019,"Stocks and government bonds aren’t the only assets buoyed by expected central bank stimulus. The Swiss franc, gold and emerging markets are rising as well: #CentralBanks #MonetaryPolicy $GLD $CHF $EEM https://t.co/w4k2z9qJ6e","Milwaukee, WI USA"
433,1153668511832694784,Sufiy,Tue Jul 23 14:09:42 +0000 2019,"$GOLD 4h
That sure looks like a double backtest as of now. https://t.co/g3nua0w6AW",Global.
434,1153668454135865344,10WallStreet,Tue Jul 23 14:09:28 +0000 2019,US Doesn't WORRY ABOUT #DEFICITS...#FED Can Just PRINT Money Needed Like It Does To Support #WallStreet Stock Bubbles. #msnbc #foxnews #nytimes #cnn #wsj #cnbc #politico #huffpost #drudge #bbc #gop #npr #nyt #fox #g7 #wapo #nbc #cbs #aarp #pelosi #gld #ecb #china @realDonaldTrump,Citizen of The World
435,1153668374666338305,10WallStreet,Tue Jul 23 14:09:09 +0000 2019,#Chinese BIG LOSERS in #TradeDeal. They Send Real Stuff to USA. #Trump Gets His #Tariff Cut &amp; #FED Sends WORTHLESS PAPER MONEY To China🤣😁#msnbc #foxnews #nytimes #cnn #wsj #cnbc #huffpost #drudge #bbc #g7 #aoc #npr #nyt #wapo #nbc #cbs #aarp #pelosi #gld #ecb # @realDonaldTrump,Citizen of The World
436,1153668175806029826,10WallStreet,Tue Jul 23 14:08:21 +0000 2019,Americans are so used to Elite EXCUSES ...Real News Sounds Strange To Them. #msnbc #foxnews #nytimes #cnn #wsj #cnbc #politico #huffpost #drudge #bbc #gop #npr #nyt #fox #thehill #wapo #nbc #cbs #aarp #pelosi #gld #ecb #wallstreet #china @realDonaldTrump,Citizen of The World
437,1153668047955267586,vgfx,Tue Jul 23 14:07:51 +0000 2019,"I like the way, they ran the stops in $GLD.",
438,1153667306238676992,Gambiste1,Tue Jul 23 14:04:54 +0000 2019,"On today’s How to Trade Stocks and Options Podcast (Click Link in Bio) we cover 3 insider @FinClubAI1 tips every Trader needs to know

$ES_F $NQ_F $ZB_F $SPX $RUT $AAPL $NFLX $AMZN $TSLA $VIX $FB $MSFT $SPY $NDX $IWM $TSLA $SVXY $FB $SLV $UVXY  $LYFT $GLD $TLT $VXX $XLE $QQQ https://t.co/3piGoVVXy3",
439,1153667289905950720,ScottsdaleDoug,Tue Jul 23 14:04:50 +0000 2019,$GLD pushing up to yesterdays high,U.S.A.
440,1153666533589209088,fourwindstrader,Tue Jul 23 14:01:50 +0000 2019,$GOLD $GDL stopped out ... no add ons ... next,Off the grid
441,1153666212079050752,moon_shine15,Tue Jul 23 14:00:33 +0000 2019,$GLD red to green,Philadelphia
442,1153666170500931584,macrohedgedopts,Tue Jul 23 14:00:23 +0000 2019,"If you trade #Forex. #Futures or CFD's. Then Macrohedged | Directional will help improve your returns. We don't draw lines on charts, we don't guess. https://t.co/wBWAEKT8TP #ES_F $SPY $SPX #6E_F #CL_F #OOTT #GBPUSD $VIX #bonds $GOLD $AGS https://t.co/u5oEaga98M",United Kingdom
443,1153665878455717888,10WallStreet,Tue Jul 23 13:59:14 +0000 2019,#Chinese BIG LOSERS in #TradeDeal. They Send Real Stuff to USA. #Trump Gets His #Tariff Cut &amp; #FED Sends WORTHLESS PAPER MONEY To China🤣😁#msnbc #foxnews #nytimes #cnn #wsj #cnbc #huffpost #drudge #bbc #g7 #aoc #npr #nyt #wapo #nbc #cbs #aarp #pelosi #gld #ecb # @realDonaldTrump,Citizen of The World
444,1153665171447058432,JackDamn,Tue Jul 23 13:56:25 +0000 2019,"Remember, if you're trading through Schwab, you can trade these precious metal ETFs commission free:

- $PPLT (Platinum)
- $SIVR (Silver)
- $SGOL (Gold)
- $PALL (Palladium)

They are lower volume then the more popular versions (i.e., $GLD $SLV), so check spreads.

#StockMarket",Some cup of coffee.
445,1153664972477685760,graddhybpc,Tue Jul 23 13:55:38 +0000 2019,"$GOLD 4h
That sure looks like a double backtest as of now. https://t.co/g3nua0w6AW",Sweden
446,1153664846367510529,10WallStreet,Tue Jul 23 13:55:08 +0000 2019,US Doesn't WORRY ABOUT #DEFICITS...#FED Can Just PRINT Money Needed Like It Does To Support #WallStreet Stock Bubbles. #msnbc #foxnews #nytimes #cnn #wsj #cnbc #politico #huffpost #drudge #bbc #gop #npr #nyt #fox #g7 #wapo #nbc #cbs #aarp #pelosi #gld #ecb #china @realDonaldTrump,Citizen of The World
447,1153664734534787072,Gambiste1,Tue Jul 23 13:54:41 +0000 2019,"$HEAR READY FOR THIS UNDERVALUED GEM 💎 TO TAKE OFF, $LOGI BEATS ER

$EA $AAPL $GOOG $IBM $ATVI $CGC $APHA $BITC $NVDA $WMT $SNE $NTDOY $SPY $QQQ $DIA $MSFT $JD $GLD #MnA https://t.co/q2RbjnphE3",
448,1153664166646829057,TheArmenianDad,Tue Jul 23 13:52:26 +0000 2019,"I often say the most bearish patterns are failed bullish ones and good example of this in $GOLD - we had a flag breakout Friday that failed. I'm a gold bull on the higher time frames and would look to buy weakness, but important to trade what you see, not what you want to be true https://t.co/3mhqKA8jWt","California, USA"
449,1153664145461526528,Gambiste1,Tue Jul 23 13:52:20 +0000 2019,$SPX $SPY $ES_F $DJIA $TLT $AAPL $FB $TWTR $GOOGL $GLD $VIX $IVV $BTC $SMH $PYPL $SBUX $MCD $TGT $XLY We issued this trade alert in Q1 and now have extrapolated a 10% return on $KO shares! Subscribe today and trade with us https://t.co/S5stifPX0k https://t.co/ejoPzSinco,
450,1153664006084685824,GuruHavenHQ,Tue Jul 23 13:51:47 +0000 2019,"Insights to the Fed, $GLD and more...hot off the press! https://t.co/O7MRFZE0ry",San Francisco
451,1153663868180336641,Gambiste1,Tue Jul 23 13:51:14 +0000 2019,"GM!
$DAX +1.7%
$NIKK +1.2%
$USD +0.3% (Euro -0.3%)
- Watch potential $SPY/$QQQ inside day + up
- $USD chart looks to pressure $GLD - see how $GLD can hold up (or not)
- S/W lagging semis. Looking at $COUP, $OKTA, $PLAN to see if they can rally. Lots of semis to choose from...
GL!",
452,1153663774005633024,fourwindstrader,Tue Jul 23 13:50:52 +0000 2019,"$GOLD $GLD #GC_F been sitting on this short whole morning, nothing yet ... looks like it's rounding a bit ... will add short on a move below 1423 ...",Off the grid
453,1153662805041528832,HolbrookHldgs,Tue Jul 23 13:47:01 +0000 2019,"Insights to the Fed, $GLD and more...hot off the press! https://t.co/O7MRFZE0ry","Portland, OR"
454,1153662518037868550,moniology,Tue Jul 23 13:45:52 +0000 2019,Updated {Big Picture} Gold chart from Stewart Thomson that i posted in Oct 2018 and will leave pinned until targets are reached sometime in the 2020's. You can see the fractal nature of markets pop of this chart. $GLD $GDX $GDXJ $KL $GOLD $SLV $SIL $NUGT #XAUUSD #gold #silver https://t.co/qD5rL4h3Yj,
455,1153662514271592448,JackDamn,Tue Jul 23 13:45:52 +0000 2019,"""Silver and platinum have long lagged gold, but the Federal Reserve’s shift towards easier policy should ultimately boost them as well."" (WSJ)

- https://t.co/07m9DPXLWN

$GLD $SLV $PPLT https://t.co/ubMc4usYzD",Some cup of coffee.
456,1153662507539718150,HenrikZeberg,Tue Jul 23 13:45:50 +0000 2019,"#GOLD can’t find any more upside here but its ability to avoid downside is amazing.

$DXY is less than 1% away from a new 52 week high, $SPX at all time highs, $TNX is rallying, and a Fed rate cut is fully priced into the markets.

Eventually the commodity has to give. $GLD $GDX",Copenhagen
457,1153662313943224320,macrohedged,Tue Jul 23 13:45:04 +0000 2019,Tuesday: Volatility by Delta for GOLD (30 Day Constant Contract): https://t.co/qMRpOWe9Yv $GOLD #XAUUSD $GLD $GDX $GDXJ #GC_F,England
458,1153661719799095303,InnVestor22,Tue Jul 23 13:42:42 +0000 2019,"$LSIL Double-leveraged Silver ETF hitting a new 52-week high, and sitting above it quite comfortably for now.

Looks like a good #TrendFollowing entry point.  Entries can be tricky but if I get shaken out I'll be stalking this one 🐅.

$SLV $GLD $ES $XAUUSD $XAGUSD https://t.co/ckF5dizznW","Paddington, London"
459,1153660226177867776,crude_oil,Tue Jul 23 13:36:46 +0000 2019,"#GOLD can’t find any more upside here but its ability to avoid downside is amazing.

$DXY is less than 1% away from a new 52 week high, $SPX at all time highs, $TNX is rallying, and a Fed rate cut is fully priced into the markets.

Eventually the commodity has to give. $GLD $GDX",
460,1153660153964761089,Tradingshortt,Tue Jul 23 13:36:29 +0000 2019,"#GOLD can’t find any more upside here but its ability to avoid downside is amazing.

$DXY is less than 1% away from a new 52 week high, $SPX at all time highs, $TNX is rallying, and a Fed rate cut is fully priced into the markets.

Eventually the commodity has to give. $GLD $GDX",
461,1153660041876115456,Kobeissi_Letter,Tue Jul 23 13:36:02 +0000 2019,"#GOLD can’t find any more upside here but its ability to avoid downside is amazing.

$DXY is less than 1% away from a new 52 week high, $SPX at all time highs, $TNX is rallying, and a Fed rate cut is fully priced into the markets.

Eventually the commodity has to give. $GLD $GDX",United States
462,1153659914562277376,theomega_,Tue Jul 23 13:35:32 +0000 2019,"$SILVER q
Has also BO on the quarterly; timely.
As said a week ago, now it is game on also for silver. And as said a month ago when $GOLD BO, pm has now entered the second phase of the bull market.
Silver will BO of that c&amp;h at 38 using closing prices, not 50 as is thrown around. https://t.co/hAHd165L9v",
463,1153659277266919426,SteHaller,Tue Jul 23 13:33:00 +0000 2019,"More #TraderKnowledge in my #ebooks:
https://t.co/UqeeJkrqUf

$ES_F $NQ_F $ZB_F $SPX $NDX $RUT $AAPL $NFLX $AMZN $TSLA $VIX $FB $MSFT $SPY $DIA $NDX $IWM $QCOM $GDX $DAX $BYND $TWTR $GLD $GE_F $BABA $TLT $LYFT $VXX $XLE $QQQ #Trading #option #tastytrade #stockmarket #ipad #kindle https://t.co/bpD6gI36se",Landshut/Bavaria/Germany
464,1153658601451339778,kar_zulfikar,Tue Jul 23 13:30:19 +0000 2019,"Gold is surging this year for 3 reasons, says @AstoriaAdvisors' John Davi. Here's why he and https://t.co/IZf4dVKY8x's @DaveNadig think the precious metal can climb even higher $GLD $GDX $BAR https://t.co/33RajfQwgq",
465,1153658543557533696,quixilver_stx,Tue Jul 23 13:30:05 +0000 2019,"Weekly recap... decent calls but very bad execution

Worked: $SPX lower ✔️$VIX spike ✔️$TLT bounce ✔️$CGC bounce ✔️

Failed: $GLD sell ❌$DXY lower❌$ILMN bounce ❌",
